TKT-Ticket ID,TKT-Created Time,TKT-Title,TKT-Category,TKT-Severity,TKT-Status,TKT-Assigned To User,TKT-Account Name,TKT-Resolution/Change Type,TKT-Root Cause Category,TKT-Solution,TKT-Actual Resolution Date,TKT-Team
3889312,2025-07-16 12:20:42,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Servers,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"MIPS-PROD-WEB02 - 41791 Win update - Problem while downloading the patch. HTTP Error : 12175 - Will self-resolve

MIPS-PROD-WEB02 - 41826 .NET update - Problem while downloading the patch. HTTP Error : 12175 -Will self-resolve",2025-07-16 16:27:45,Cloud - Security
3889251,2025-07-16 12:02:22,Failure Notification for Automate Patch Deployment task-Fyna Foods - Auto Patch Deployment Policy - Workstations FYNA092 ,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-07-21 09:34:01,Cloud - Security
3888875,2025-07-16 11:02:22,Failure Notification for Automate Patch Deployment task-KD Bus - Auto Deployment Policy - Workstations KD-SYD-46 | DESKTOP-VEHFHD8,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,- Patched successfully - Resolved,2025-07-18 13:25:43,Cloud - Security
3888608,2025-07-16 10:01:27,Phishing:4523c106-ef4a-4969-1db4-08ddc3f8fb15|alexiecjr@hotmail.com|(Re: Price list..) 7/15/2025 11:59:27 PM,Support Tickets,Alert,Incident Resolved,Lance Letran,Wyvern Private Hospital,Phishing & Spam,Security,"Alert only. 
No further action required.",2025-07-21 10:38:53,Cloud - Security
3887205,2025-07-15 14:16:16,"Failure Notification for Automate Patch Deployment task-Millennium - Auto Deployment Policy - Workstations - MIL-003326|MIL-000873|MIL-000761|MIL-000737|LAPTOP-7327LPGJ|DESKTOP-UAEFLHM|DESKTOP-T14DR0M|DESKTOP-N14B1LD|DESKTOP-JER1AFB|DESKTOP-7OP8VL7|DESKTOP-4DL4VTA
",Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,- Patched successfully - Resolved,2025-07-18 13:21:44,Cloud - Security
3887188,2025-07-15 14:13:10,Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Servers - AHCFS1-A,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-07-18 13:20:17,Cloud - Security
3884434,2025-07-14 15:43:04,Failure Notification for Automate Patch Deployment task-KDR Gold Coast - Auto Patch Deployment Policy - Workstations KDR-LAPTOP-153 | KDR-LAPTOP-120,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,,Cloud - Security
3883777,2025-07-14 12:25:02,"Failure Notification for Automate Patch Deployment task-Wyvern Health - Auto Patch Deployment Policy - Workstations WHEWS-zavQVrJab|WHEWS-qSbEKiohs|WHEWS-JoKDdyAc2|WHEWS-7BiFBOP5k
",Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,,Cloud - Security
3883263,2025-07-14 10:04:51,"Failure Notification for Automate Patch Deployment task-IsAlbi - Auto Patch Deployment Policy - Workstations ISALBI-MEL314|ISALBI-MEL305
",Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,,Cloud - Security
3883206,2025-07-14 09:54:00,"Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Workstations DESKTOP-HTLMOMS|05635-nb|04849-nb|03266-nb|03167-nb|02653-nb|02255-nb
",Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,,Cloud - Security
3883002,2025-07-14 08:48:23,Failure Notification for Automate Patch Deployment task-North Queensland Land Council - Auto Patch Deployment Policy - Servers - NQLC-AZURE-DEV,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,,Cloud - Security
3882337,2025-07-13 13:26:19,Failure Notification for Automate Patch Deployment task-AI Topper - Auto Deployment Policy - Workstations AITSYDHOWS12 ,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,,Cloud - Security
3882299,2025-07-13 12:23:59,Failure Notification for Automate Patch Deployment task-Psychology Melbourne - Auto Patch Deployment Policy - Workstations DESKTOP-B8E7JDK,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,,Cloud - Security
3882297,2025-07-13 12:23:44,"Failure Notification for Automate Patch Deployment task-PacOps - Auto Patch Deployment Policy - Workstations PO-LT-002|LAPTOP-SJO81T6J|DESKTOP-FMDA44O
",Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,349004  - Not compatible with device,,Cloud - Security
3882283,2025-07-13 12:17:34,Failure Notification for Automate Patch Deployment task-FPB - Auto Patch Deployment Policy - Workstations -  FPB-000035 | FPB-000015,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,FPB-000015 - Device has been offline for a while. Unable to deploy patches. Closing ticket. New request can be raised if needed.,,Cloud - Security
3882260,2025-07-13 11:10:49,Failure Notification for Automate Patch Deployment task-SSG - Auto Deployment Policy - Workstations - SSG-8CC3232XG9|SSG-8CC3232XF9|DESKTOP-KVUL28T|DESKTOP-I2ARN93,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-07-18 11:31:11,Cloud - Security
3882255,2025-07-13 11:02:09,"Failure Notification for Automate Patch Deployment task-KD Bus - Auto Deployment Policy - Workstations KDB-JDPVHF3|KDB-GCPVHF3|KDB-DHYX033|KDB-C5DHBW3|KDB-9DPVHF3|KDB-8L89QJ3|KDB-8FPVHF3|KDB-813C8G3|KDB-7GPVHF3|KDB-4Z2B244|ATEWXL474|ATEWXL410|ATEWXL347|ATEWXD468|ATEWXD222|ATEWXD190
",Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch has already been pushed,,Cloud - Security
3881753,2025-07-12 14:16:18,"Failure Notification for Automate Patch Deployment task-Millennium - Auto Deployment Policy - Workstations - DESKTOP-V3AAN1E|DESKTOP-RQSMMM7|DESKTOP-RCGL2TP|DESKTOP-Q0CGV8M|DESKTOP-NU1TKV9|DESKTOP-NN2T5F3|DESKTOP-N57FPS5|DESKTOP-LKL8D1C|DESKTOP-L6D4TQC|DESKTOP-ITPOO70|DESKTOP-IMIAA3I|DESKTOP-HU96VIB|DESKTOP-GQB8F5F|DESKTOP-FED5VNG|DESKTOP-F3RAJC9|DESKTOP-EM4C682|DESKTOP-BJVU3B7|DESKTOP-9E43L6O|DESKTOP-95T9FOC|DESKTOP-4MRN5Q4|DESKTOP-4G6KNF1|DESKTOP-41P2GRD|DESKTOP-41GJLKU|DESKTOP-0S26N7D
",Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch went successfully,,Cloud - Security
3881750,2025-07-12 14:13:16,"Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Servers - ZEN-MGMT01 | AHCTECHSQL4-A | AHCTECHAPP1-A | ACS1
",Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"Followed up with Adam yesterday regarding the reboot confirmation for the affected servers (ZEN-MGMT01, AHCTECHSQL4-A, ACS1), but have not received a response. As no reply has been received by end of day, proceeding to close the ticket.",,Cloud - Security
3880837,2025-07-11 16:52:06,[OrroCyber #310557] SentinelOne - Office 365 Successful Brute Force Attack on AD User,Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Airlock,Security,"User called back._x000D_
Laptop is domain joined. _x000D_
User got the prompt to login to Teams and outlook a few times today_x000D_
Connected to the VPN and user could change the password._x000D_
Guided to reset the password and reset MFA_x000D_
Restarted the computer and confirmed user could login to all the MS apps",2025-07-14 11:54:14,Cloud - Security
3880562,2025-07-11 15:43:34,"Failure Notification for Automate Patch Deployment task-KDR Gold Coast - Auto Patch Deployment Policy - Workstations KDR-LT-BKOCC01 | KDR-LAPTOP-183
",Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,KDR-LT-BKOCC01 - 41796 Win update - Not enough disk space to download the patch. Required free space: 1477 MB. Available free space: 1370 MB  - ran disk cleanup waiting for the result - patch redeployed  - Patched successfully - Resolved,,Cloud - Security
3880560,2025-07-11 15:43:03,Failure Notification for Automate Patch Deployment task-KD Corp - Auto Patch Deployment Policy - Workstations KD-SYD-36 | KD-SYD-08,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,KD-SYD-08 - Device has been offline. Unable to deploy patches. Closing ticket. New request can be raised if needed.,,Cloud - Security
3880281,2025-07-11 14:09:29,[OrroCyber #310494] SentinelOne - Office 365 Creation of Mail Transport Rule,Support Tickets,Incident,Closed,Lance Letran,Zenitas,Airlock,Security,"Works completed by Orro tech on ticket: 3879701
Resolved",2025-07-14 10:53:29,Cloud - Security
3879523,2025-07-11 10:38:30,Re: Cyber Security,Support Tickets,Service Request,Closed,Lance Letran,Fyna Foods Australia Pty Ltd,Airlock,Security,Confirmed with Service Delivery Manager (Beth Modena) that the inquiry has been handled directly by the Cyber Security team with the client. No further action is required from our side. Proceeding to close the ticket as advised.,2025-07-25 11:25:01,Cloud - Security
3879412,2025-07-11 10:04:34,Failure Notification for Automate Patch Deployment task-IsAlbi - Auto Patch Deployment Policy - Workstations ISWS335 | ISWS320 | ISALBI-MEL374 ,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"ISWS335 - 349351 Zoom - Fatal error during installation  - patch redeployed, patch failed, redeployed, patch failed, redeployed - Patched successfully - Resolved

ISWS320 - 41807 Win update - The file or directory is corrupted and unreadable  - 105979 deployed,  105979 executed, scheduled a reboot for tom - reboot success, 

41807 patch redeployed - Device has been offline. Unable to deploy patches. Closing ticket. New request can be raised if needed.

ISALBI-MEL374 - 41807 Win update - Patch installed successfully, but rolled back on reboot. - 105979 deployed, awaiting result - Device has been offline. Unable to deploy patches. Closing ticket. New request can be raised if needed.",,Cloud - Security
3879406,2025-07-11 10:03:45,Failure Notification for Automate Patch Deployment task-IsAlbi - Auto Patch Deployment Policy - Servers,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,pausembaxrds2  - Patched successfully - Resolved,,Cloud - Security
3879360,2025-07-11 09:53:49,"Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Workstations - 05126-nb | 05123-nb | 04904-nb | 02636-nb | 02589-nb | 02532-nb | 02202-nb
",Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,All machines patched successfully. ,,Cloud - Security
3875186,2025-07-10 15:22:58,Failure Notification for Automate Patch Deployment task-SGS - Auto Deployment Policy - Workstations  IT2366 | IT2297 ,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"IT2366 - 348743 Adobe - Problem while downloading the dependency file from the server with error: 12007  - patch redeployed - Patched successfully - Resolved

IT2297 - 41080 .NET update - Server execution failed - patch redeployed - Device has been offline for over 2 weeks. Unable to deploy patches. Closing ticket. New request can be raised if needed.",,Cloud - Security
3874462,2025-07-10 13:01:38,[OrroCyber #310294] Wyvern Private Hospital - Quarterly External Security Scan Commencement Notice - T20250410.0199,Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Configuration,Security,"Informational only_x000D_
No action required_x000D_
Resolved",2025-07-18 16:55:05,Cloud - Security
3874424,2025-07-10 12:52:22,[OrroCyber #310290] Wyvern Private Hospital - Quarterly Internal Security Scan Commencement Notice,Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Airlock,Security,No further action required.,2025-07-11 16:18:04,Cloud - Security
3874317,2025-07-10 12:23:25,Failure Notification for Automate Patch Deployment task-Playgroup Victoria- Auto Patch Deployment Policy - Workstations PGV-LT-010-HP,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Device has been offline. Unable to deploy patches. Closing ticket. New request can be raised if needed.,2025-07-16 10:03:19,Cloud - Security
3874308,2025-07-10 12:22:05,Failure Notification for Automate Patch Deployment task-PacOps - Auto Patch Deployment Policy - Servers PO-SQL02,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-07-15 10:07:27,Cloud - Security
3874306,2025-07-10 12:21:22,Failure Notification for Automate Patch Deployment task-NQPHN - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"NQPHN-HPZ076 - 41766 O365 - Office 365 - Patch installation failure. Error : 17002 - upon checking, 41766 is not on missing patches

Not Managed on This Ticket:

 NQPHN-HPZ093 - Deployment >2 weeks ago, waiting for more recent deployment",2025-07-10 16:52:28,Cloud - Security
3874303,2025-07-10 12:21:03,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"Laptop-PF5BJ8S8 - 41697 O365 - Office 365 - Patch installation failure. Error: 17002  - patch redeployed - Patched successfully - Resolved

Laptop-PF5BJ4G9 - 41697 O365 - Office 365 - Patch installation failure. Error: 17002   - patch redeployed - Patched successfully - Resolved

Laptop-PF5B9169 - 41697 O365 - Office 365 - Patch installation failure. Error: 17002   - patch redeployed - Device has been offline for over 1 week. Unable to deploy patches. Closing ticket. New request can be raised if needed.

Laptop-PF5B5RGT - 41697 O365 - Office 365 - Patch installation failure. Error: 17002   - patch redeployed - Patched successfully - Resolved

Laptop-PF2w4cz8 - 41697 O365 - Office 365 - Patch installation failure. Error: 17002   - patch redeployed - Device has been offline for over 1 week. Unable to deploy patches. Closing ticket. New request can be raised if needed.

LAPTOP-PF2KPSYZ - 41697 O365 - Office 365 - Patch installation failure. Error: 17002   - patch redeployed - Device has been offline for over 1 week. Unable to deploy patches. Closing ticket. New request can be raised if needed.

Laptop-PF29ZT42 - 41766 O365 - Office 365 - Patch installation failure. Error: 17002   - patch redeployed - Device has been offline for over 1 week. Unable to deploy patches. Closing ticket. New request can be raised if needed.

LAPTOP-JPLJQII - 41697 O365 - Office 365 - Patch installation failure. Error: 17002 - patch redeployed - Device has been offline for over 1 week. Unable to deploy patches. Closing ticket. New request can be raised if needed.",2025-07-15 11:18:39,Cloud - Security
3873844,2025-07-10 11:02:12,Failure Notification for Automate Patch Deployment task-KD Bus - Auto Deployment Policy - Workstations ATEWXL347 ,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,ATEWXL347 - 41766 O365 - Office 365 - Patch installation failure. Error: 17002   - Patched successfully - Resolved,2025-07-14 09:35:41,Cloud - Security
3871783,2025-07-09 14:16:03,Failure Notification for Automate Patch Deployment task-Millennium - Auto Deployment Policy - Workstations DESKTOP-V3AAN1E | DESKTOP-T14DR0M | DESKTOP-RQSMMM7 | DESKTOP-RCGL2TP | DESKTOP-NN2T5F3 | DESKTOP-LKL8D1C | DESKTOP-ITPOO70 | DESKTOP-IK1PCRR | DESKTOP-8FTE0PU | DESKTOP-25TFEIV,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"DESKTOP-V3AAN1E - 41542 Win update - The component store has been corrupted.  - already ran 105979 and executed successfully, reboot pending, reboot success, 41542 redeployed - Patched successfully - Resolved

DESKTOP-RQSMMM7 - 41542 Win update - A system shutdown is in progress.    - already ran 105979 and executed successfully, reboot pending, reboot success, 41542 redeployed - Patched successfully - Resolved

DESKTOP-RCGL2TP - 41542 Win update - The file or directory is corrupted and unreadable   - already ran 105979 and executed successfully, reboot pending, reboot success, 41542 redeployed - Patched successfully - Resolved

DESKTOP-NN2T5F3 - 41542 Win update - Patch installed successfully, but rolled back on reboot.    - already ran 105979 and executed successfully, reboot pending, reboot success, 41542 redeployed - Patched successfully - Resolved

DESKTOP-LKL8D1C - 41542 Win update - The component store has been corrupted.    - already ran 105979 and executed successfully, reboot pending, reboot success, 41542 redeployed - Patched successfully - Resolved

DESKTOP-ITPOO70 - 41542 Win update - The component store has been corrupted.    - already ran 105979 and executed successfully, reboot pending, reboot success, 41542 redeployed - Patched successfully - Resolved

DESKTOP-8FTE0PU - 41537 Win update - Patch installed successfully, but rolled back on reboot.  - already ran 105979 and executed successfully, reboot pending, reboot success, 41537 redeployed - Patched successfully - Resolved

DESKTOP-25TFEIV - 348740 Adobe - Fatal error during installation, redeployed patch deployed but device has been offline for over 2 weeks. New request can be raised if needed. ",2025-07-14 09:27:42,Cloud - Security
3870192,2025-07-09 06:55:37,New vulnerabilities notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,"Investigated
Weakness: CVE-2025-47981

Related KB: KB5062553

Confirmed patch 41807 and 41809 approved in ME

Machines will patch when online during next patching window",2025-07-11 11:54:23,Cloud - Security
3870135,2025-07-09 05:24:32,New vulnerabilities notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,"Checked Datto
KB5062553 has been installed.",2025-07-11 12:39:51,Cloud - Security
3870131,2025-07-09 05:05:59,New vulnerabilities notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,"Investigated_x000D_
Weakness: CVE-2025-47981_x000D_
_x000D_
Related KB: KB5062553_x000D_
_x000D_
Confirmed patch 41807 and 41809 approved in ME_x000D_
_x000D_
Machines will patch when online during next patching window",2025-07-11 12:46:01,Cloud - Security
3870129,2025-07-09 05:03:41,New vulnerabilities notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,"Investigated
Weakness: CVE-2025-47981

Related KB: KB5062553

Confirmed patch 41807 and 41809 approved in ME

Machines will patch when online during next patching window",2025-07-11 12:45:57,Cloud - Security
3870127,2025-07-09 05:02:56,New vulnerabilities notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,This is now managed by Orro Internal IT,2025-07-11 12:00:15,Cloud - Security
3870125,2025-07-09 05:02:41,New vulnerabilities notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,This is now managed by Orro Internal IT,2025-07-11 12:00:31,Cloud - Security
3869153,2025-07-08 15:43:13,Failure Notification for Automate Patch Deployment task-KDR Gold Coast - Auto Patch Deployment Policy - Workstations KDR-LAPTOP-183 | KDR-LT-BKOCC01,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-07-10 16:03:46,Cloud - Security
3869152,2025-07-08 15:43:13,Failure Notification for Automate Patch Deployment task-KD Corp - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,,Cloud - Security
3869141,2025-07-08 15:40:53,Failure Notification for Automate Patch Deployment task-KDR Gold Coast - Auto Patch Deployment Policy - Servers KDR-RA-HOST04,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patched success,2025-07-09 20:54:58,Cloud - Security
3868531,2025-07-08 12:48:18,Medium severity alert: Possible Component Object Model (COM) hijacking on kd-adl-wsacslho.kda.intranet,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Airlock,Security,Already managed on ticket: 3868523,2025-07-10 12:26:34,Cloud - Infrastructure
3868529,2025-07-08 12:48:03,Medium severity alert: System executable renamed and launched on kd-adl-wsacslho.kda.intranet,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Airlock,Security,Already managed on ticket: 3868523,2025-07-10 11:57:28,Cloud - Infrastructure
3868527,2025-07-08 12:48:02,Medium severity alert: System executable renamed and launched on kd-adl-wsacslho.kda.intranet,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Airlock,Security,Already managed on ticket: 3868523,2025-07-10 11:57:17,Cloud - Infrastructure
3868525,2025-07-08 12:47:59,Medium severity alert: System executable renamed and launched on kd-adl-wsacslho.kda.intranet,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Airlock,Security,Already managed on ticket: 3868523,2025-07-10 11:57:10,Cloud - Infrastructure
3868083,2025-07-08 11:03:18,Medium severity alert: Possible Component Object Model (COM) hijacking on kd-adl-wsfdcwet.kda.intranet,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Airlock,Security,Already managed on ticket: 3868074,2025-07-10 11:55:33,Cloud - Infrastructure
3868080,2025-07-08 11:02:51,Medium severity alert: System executable renamed and launched on kd-adl-wsfdcwet.kda.intranet,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Airlock,Security,Already managed on ticket: 3868074,2025-07-10 11:55:24,Cloud - Infrastructure
3868078,2025-07-08 11:02:46,Medium severity alert: System executable renamed and launched on kd-adl-wsfdcwet.kda.intranet,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Airlock,Security,Already managed on ticket: 3868074,2025-07-10 11:55:12,Cloud - Infrastructure
3868076,2025-07-08 11:02:44,Medium severity alert: System executable renamed and launched on kd-adl-wsfdcwet.kda.intranet,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Airlock,Security,Already managed on ticket: 3868074,2025-07-10 11:54:44,Cloud - Infrastructure
3867709,2025-07-08 09:54:17,Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Workstations - 05813-nb  |  03641-nb | 02532-nb,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-07-10 15:32:25,Cloud - Security
3864630,2025-07-07 15:22:35,[OrroCyber #309467] [Microsoft Sentinel][Medium] 2426: Possible contact with a domain generated by a DGA (Orro) - PARENT TICKET,Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Other,--None--,"Scarlett Nguyen from Orro SOC responded confirming that the domain bx2nlt.rjftmlpkjq.com has been successfully blocked.

No further action required at this stage.",2025-07-17 11:29:44,Cloud - Security
3864151,2025-07-07 13:26:30,Failure Notification for Automate Patch Deployment task-AI Topper - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,,Cloud - Security
3863951,2025-07-07 12:25:43,Failure Notification for Automate Patch Deployment task-Playgroup Victoria- Auto Patch Deployment Policy - Workstations - PGV-LT-041-HP,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"PGV-LT-041-HP - 349351 Zoom - Fatal error during installation - redeployed at startup - Last deployment >2 weeks ago, waiting for more recent deployment",2025-07-09 18:40:27,Cloud - Security
3863947,2025-07-07 12:25:22,Failure Notification for Automate Patch Deployment task-PacOps - Auto Patch Deployment Policy - Workstations - PO-LT-109 | PO-LT-002 | PO-DT-101 | LAPTOP-SJO81T6J,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-07-10 15:30:55,Cloud - Security
3863934,2025-07-07 12:21:28,Failure Notification for Automate Patch Deployment task-NQPHN - Auto Patch Deployment Policy - Workstations - NQPHN-HPEM001,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-07-09 18:49:02,Cloud - Security
3863927,2025-07-07 12:20:17,Failure Notification for Automate Patch Deployment task-List G - Auto Patch Deployment Policy - Workstations - LISTG-PRIYALT,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Device has been offline for over 2 weeks. Unable to deploy patches. Closing ticket. New request can be raised if needed.,2025-07-10 15:29:37,Cloud - Security
3863727,2025-07-07 11:31:01,Failure Notification for Automate Patch Deployment task-SSG - Auto Deployment Policy - Workstations - SSG-8CC3232XF9,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,SSG-8CC3232XF9 - 41697 O365 - Office 365 - Patch installation failure. Error: 17002  - redeployed at startup - Patched successfully - Resolved,2025-07-09 18:00:59,Cloud - Security
3863695,2025-07-07 11:23:49,Failure Notification for Automate Patch Deployment task-KD Bus - Auto Deployment Policy - Workstations KDB-7L89QJ3 | KDB-6VF3PT3 | KDB-2HLN374 | KDB-4LYJVV3,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-07-10 15:28:59,Cloud - Security
3861278,2025-07-05 12:01:28,Email Service Error: Email Service Error: [OrroCyber #309467] [Microsoft Sentinel][Medium] 2426: Possible contact with a domain generated by a DGA (Orro),Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Airlock,Security,"Malicious website accesed via guest network _x000D_
No control over external devices _x000D_
Reached out to NSG to block domain _x000D_
Resolved",2025-07-10 15:53:47,Cloud - Security
3861276,2025-07-05 12:01:25,Email Service Error: [OrroCyber #309467] [Microsoft Sentinel][Medium] 2426: Possible contact with a domain generated by a DGA (Orro),Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Airlock,Security,Managed in parent ticket: 3864630,2025-07-15 10:35:44,Cloud - Security
3861274,2025-07-05 12:01:18,[OrroCyber #309467] [Microsoft Sentinel][Medium] 2426: Possible contact with a domain generated by a DGA (Orro),Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Airlock,Security,Managed in parent ticket: 3864630,2025-07-15 10:36:37,Cloud - Security
3860992,2025-07-05 08:12:19,Essential 8 - NQPHN (ML1-PA-05),Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Airlock,Security,"This has been completed in the past.
No further actions required.",2025-07-11 12:06:08,Cloud - Security
3860991,2025-07-05 08:12:18,Essential 8 - NQPHN (ML1-PA-04),Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Airlock,Security,"This has been completed in the past.
No further actions required.",2025-07-11 12:06:45,Cloud - Security
3860990,2025-07-05 08:12:18,Essential 8 - NQPHN (ML1-PA-03),Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Airlock,Security,"This has been completed in the past.
No further actions required.",2025-07-11 12:06:52,Cloud - Security
3860989,2025-07-05 08:12:17,Essential 8 - NQPHN (ML1-PA-02),Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Airlock,Security,"This has been completed in the past.
No further actions required.",2025-07-11 12:06:58,Cloud - Security
3860988,2025-07-05 08:12:17,Essential 8 - BNPHN (ML1-PA-01),Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Airlock,Security,"This has been completed in the past.
No further actions required.",2025-07-11 12:07:05,Cloud - Security
3860968,2025-07-05 08:12:04,KB5060531: Windows 10 version 1809 / Windows Server 2019 Security Update (June 2025) & KB5060531: Windows 10 version 1809 / Windows Server 2019 Security Update (June 2025),Support Tickets,Incident,Closed,Lance Letran,Keolis Downer,Airlock,Security,Machines are now compliant.,2025-07-09 15:35:55,Cloud - Metroid
3860967,2025-07-05 08:12:03,Mozilla Firefox < 139.0.4  Mozilla Firefox < 140.0 Vulnerabilities,Support Tickets,Incident,Closed,Lance Letran,Keolis Downer,Airlock,Security,Machines patched successfully.,2025-07-09 12:47:16,Cloud - Security
3860966,2025-07-05 08:12:03,Google Chrome < 138.0.7204.49 Multiple Vulnerabilities,Support Tickets,Incident,Closed,Lance Letran,Keolis Downer,Airlock,Security,Verified all listed devices are already running Google Chrome version 138.0.7204.96 or higher (Patch ID 349311). No deployment required. Ticket closed as machines are fully compliant.,2025-07-09 12:54:29,Cloud - Metroid
